<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.10	17:18:00	522.11	522.34	521.93	521.93	55	7445	1
2025.10.10	17:19:00	522.08	522.08	521.64	521.69	51	17092	1
2025.10.10	17:20:00	521.77	521.89	521.61	521.78	69	9317	1
2025.10.10	17:21:00	521.83	521.88	521.70	521.70	68	13015	1
2025.10.10	17:22:00	521.69	521.73	521.40	521.56	103	18699	1
2025.10.10	17:23:00	521.51	521.62	521.42	521.44	41	8211	1
2025.10.10	17:24:00	521.43	521.43	521.26	521.38	71	11787	1
2025.10.10	17:25:00	521.33	521.33	521.01	521.22	55	6678	1
2025.10.10	17:26:00	521.18	521.43	521.08	521.16	33	5035	1
2025.10.10	17:27:00	521.17	521.53	521.17	521.26	57	12120	1
2025.10.10	17:28:00	521.30	521.37	521.02	521.02	32	5962	1
2025.10.10	17:29:00	521.03	521.61	520.88	521.34	129	17716	1
2025.10.10	17:30:00	521.24	521.39	521.02	521.29	64	7740	1
2025.10.10	17:31:00	521.24	521.24	521.02	521.07	36	5318	1
2025.10.10	17:32:00	521.08	521.26	521.01	521.08	23	4450	1
2025.10.10	17:33:00	521.07	521.12	520.88	520.91	45	6635	1
2025.10.10	17:34:00	521.05	521.08	520.91	520.91	56	11382	2
2025.10.10	17:35:00	520.81	521.10	520.74	520.95	92	11392	1
2025.10.10	17:36:00	520.91	520.91	520.63	520.76	36	6541	2
2025.10.10	17:37:00	520.77	521.03	520.77	520.95	27	4119	1
2025.10.10	17:38:00	520.88	520.89	520.53	520.67	49	7140	1
2025.10.10	17:39:00	520.73	520.86	520.66	520.71	57	6633	2
2025.10.10	17:40:00	520.79	520.88	520.61	520.81	30	5136	2
2025.10.10	17:41:00	520.77	520.80	520.52	520.80	58	8403	1
2025.10.10	17:42:00	520.84	520.90	520.70	520.79	55	6725	1
2025.10.10	17:43:00	520.74	520.86	520.73	520.81	50	7931	1
2025.10.10	17:44:00	520.81	520.99	520.75	520.85	53	7811	1
2025.10.10	17:45:00	520.82	521.07	520.70	521.07	51	11844	3
2025.10.10	17:46:00	521.16	521.25	521.03	521.12	34	4068	1
2025.10.10	17:47:00	521.17	521.26	521.11	521.16	94	10647	1
2025.10.10	17:48:00	521.29	521.44	521.29	521.34	68	13546	1
2025.10.10	17:49:00	521.30	521.33	521.08	521.25	43	8429	1
2025.10.10	17:50:00	521.25	521.29	520.85	521.01	56	8625	1
2025.10.10	17:51:00	520.95	521.28	520.94	521.23	58	8709	1
2025.10.10	17:52:00	521.26	521.26	520.83	520.93	23	3518	2
2025.10.10	17:53:00	520.86	521.30	520.80	521.30	74	11960	1
2025.10.10	17:54:00	521.29	521.45	521.10	521.10	36	4751	2
2025.10.10	17:55:00	521.12	521.32	521.12	521.25	41	7013	1
2025.10.10	17:56:00	521.23	521.56	521.23	521.30	43	17281	1
2025.10.10	17:57:00	521.36	521.36	520.00	520.10	167	27653	1
2025.10.10	17:58:00	520.22	520.36	519.37	519.80	175	24743	1
2025.10.10	17:59:00	519.56	519.69	518.45	519.41	132	19199	1
2025.10.10	18:00:00	519.25	519.25	516.85	517.50	203	35763	1
2025.10.10	18:01:00	517.24	517.79	516.93	517.23	152	29009	1
2025.10.10	18:02:00	517.13	517.70	516.54	516.94	238	49321	1
2025.10.10	18:03:00	517.11	518.33	516.83	518.08	231	33633	1
